movie_id,movie_title,review,rating,sentiment,sentiment_score,sentiment_label
536,The Gentleman from Indiana,This movie was absolutely fantastic! The direction was incredible. 'The Gentleman from Indiana' is definitely worth your time.,7.4,positive,0.831,positive
536,The Gentleman from Indiana,This movie was okay. The performances was decent. 'The Gentleman from Indiana' missed the mark.,5.6,neutral,-0.0772,negative
536,The Gentleman from Indiana,This movie was okay. The pacing was decent. 'The Gentleman from Indiana' missed the mark.,5.5,neutral,-0.0772,negative
536,The Gentleman from Indiana,A must-watch movie! The cinematography was superb. 'The Gentleman from Indiana' is definitely worth your time.,9.2,positive,0.8398,positive
536,The Gentleman from Indiana,An average viewing experience. The plot was reasonable. 'The Gentleman from Indiana' missed the mark.,6.7,neutral,-0.296,negative
536,The Gentleman from Indiana,Neither impressed nor disappointed. The pacing was moderate. 'The Gentleman from Indiana' missed the mark.,6.3,neutral,-0.7099,negative
536,The Gentleman from Indiana,Neither impressed nor disappointed. The production value was moderate. 'The Gentleman from Indiana' missed the mark.,4.7,neutral,-0.5429,negative
536,The Gentleman from Indiana,One of the best movies I've seen. The production value was outstanding. 'The Gentleman from Indiana' is definitely worth your time.,8.4,positive,0.9349,positive
537,A Gentleman of Leisure,"Not bad, not great. The pacing was average. 'A Gentleman of Leisure' missed the mark.",6.3,neutral,0.5183,positive
538,Ghosts,This movie is a masterpiece. The pacing was exceptional. 'Ghosts' is definitely worth your time.,7.8,positive,0.8387,positive
539,The Girl of the Golden West,Thoroughly enjoyed this film. The pacing was wonderful. 'The Girl of the Golden West' is definitely worth your time.,8.7,positive,0.8977,positive
539,The Girl of the Golden West,Highly recommend this movie! The production value was brilliant. 'The Girl of the Golden West' is definitely worth your time.,8.6,positive,0.9167,positive
539,The Girl of the Golden West,Highly recommend this movie! The dialogue was brilliant. 'The Girl of the Golden West' is definitely worth your time.,8.5,positive,0.8881,positive
542,The Golden Chance,This movie was okay. The plot was decent. 'The Golden Chance' missed the mark.,4.1,neutral,0.1779,positive
542,The Golden Chance,Thoroughly enjoyed this film. The direction was wonderful. 'The Golden Chance' is definitely worth your time.,7.5,positive,0.9168,positive
542,The Golden Chance,Could have been better. The production value was fair. 'The Golden Chance' missed the mark.,5.7,neutral,0.7506,positive
543,The Golden Claw,I couldn't finish watching this film. The cinematography was awful.,3.6,negative,-0.4588,negative
543,The Golden Claw,Terrible movie overall. The screenplay was bad.,3.4,negative,-0.765,negative
544,The Goose Girl,Incredible storytelling and The production value was top-notch. 'The Goose Girl' is definitely worth your time.,7.5,positive,0.7184,positive
544,The Goose Girl,Mixed feelings about this movie. The atmosphere was hit or miss. 'The Goose Girl' missed the mark.,6.5,neutral,-0.4215,negative
544,The Goose Girl,A must-watch movie! The special effects was superb. 'The Goose Girl' is definitely worth your time.,7.8,positive,0.8932,positive
544,The Goose Girl,It was an alright film. The production value was acceptable. 'The Goose Girl' missed the mark.,6.9,neutral,0.5423,positive
544,The Goose Girl,I loved every minute of this film. The screenplay exceeded all expectations. 'The Goose Girl' is definitely worth your time.,8.8,positive,0.8176,positive
544,The Goose Girl,Incredible storytelling and The acting was top-notch. 'The Goose Girl' is definitely worth your time.,8.8,positive,0.5574,positive
544,The Goose Girl,It was an alright film. The story was acceptable. 'The Goose Girl' missed the mark.,5.1,neutral,0.2732,positive
546,Graustark,Highly recommend this movie! The performances was brilliant. 'Graustark' is definitely worth your time.,9.4,positive,0.8881,positive
547,The Great Divide,"Not bad, not great. The performances was average. 'The Great Divide' missed the mark.",4.7,neutral,0.815,positive
548,The Greater Will,Terrible movie overall. The character development was bad.,3.6,negative,-0.765,negative
548,The Greater Will,Do not recommend this film. The music was disappointing.,1.7,negative,-0.6497,negative
548,The Greater Will,Do not recommend this film. The production value was disappointing. 'The Greater Will' missed the mark.,2.4,negative,-0.3839,negative
552,Hearts and the Highway,This movie is a masterpiece. The character development was exceptional. 'Hearts and the Highway' is definitely worth your time.,8.2,positive,0.923,positive
553,Hearts in Exile,One of the best movies I've seen. The plot was outstanding. 'Hearts in Exile' is definitely worth your time.,10.0,positive,0.9524,positive
553,Hearts in Exile,Incredible storytelling and The plot was top-notch. 'Hearts in Exile' is definitely worth your time.,9.5,positive,0.836,positive
553,Hearts in Exile,Amazing film from start to finish. The plot was perfect. 'Hearts in Exile' is definitely worth your time.,8.8,positive,0.9468,positive
553,Hearts in Exile,A must-watch movie! The character development was superb. 'Hearts in Exile' is definitely worth your time.,9.7,positive,0.923,positive
553,Hearts in Exile,An average viewing experience. The plot was reasonable. 'Hearts in Exile' missed the mark.,5.6,neutral,0.4767,positive
553,Hearts in Exile,"Some good parts, some bad. The performances was inconsistent. 'Hearts in Exile' missed the mark.",7.0,neutral,0.3612,positive
553,Hearts in Exile,This movie was absolutely fantastic! The acting was incredible. 'Hearts in Exile' is definitely worth your time.,7.5,positive,0.9243,positive
553,Hearts in Exile,Could have been better. The acting was fair. 'Hearts in Exile' missed the mark.,6.0,neutral,0.8074,positive
553,Hearts in Exile,This movie is a masterpiece. The direction was exceptional. 'Hearts in Exile' is definitely worth your time.,8.8,positive,0.923,positive
554,Helene of the North,Amazing film from start to finish. The direction was perfect. 'Helene of the North' is definitely worth your time.,8.4,positive,0.9022,positive
554,Helene of the North,Watchable but forgettable. The special effects was ordinary. 'Helene of the North' missed the mark.,4.1,neutral,0.1901,positive
555,Help Wanted,Could have been better. The plot was fair. 'Help Wanted' missed the mark.,4.8,neutral,0.6908,positive
556,Her Great Match,This film deserves all the praise. The character development was magnificent. 'Her Great Match' is definitely worth your time.,10.0,positive,0.9451,positive
556,Her Great Match,This movie was absolutely fantastic! The direction was incredible. 'Her Great Match' is definitely worth your time.,8.9,positive,0.9211,positive
557,Her Own Way,This film deserves all the praise. The cinematography was magnificent. 'Her Own Way' is definitely worth your time.,9.3,positive,0.9022,positive
557,Her Own Way,Neither impressed nor disappointed. The plot was moderate. 'Her Own Way' missed the mark.,6.9,neutral,-0.7099,negative
558,The High Road,It was an alright film. The special effects was acceptable. 'The High Road' missed the mark.,4.5,neutral,0.5859,positive
559,His Wife,It was an alright film. The direction was acceptable. 'His Wife' missed the mark.,5.9,neutral,0.2732,positive
559,His Wife,Could have been better. The acting was fair. 'His Wife' missed the mark.,5.8,neutral,0.4588,positive
559,His Wife,"Not bad, not great. The cinematography was average. 'His Wife' missed the mark.",6.4,neutral,0.5183,positive
559,His Wife,Incredible storytelling and The plot was top-notch. 'His Wife' is definitely worth your time.,7.8,positive,0.5574,positive
559,His Wife,Watchable but forgettable. The acting was ordinary. 'His Wife' missed the mark.,4.2,neutral,-0.4215,negative
559,His Wife,Mixed feelings about this movie. The dialogue was hit or miss. 'His Wife' missed the mark.,5.7,neutral,-0.4215,negative
559,His Wife,Could have been better. The character development was fair. 'His Wife' missed the mark.,4.1,neutral,0.4588,positive
559,His Wife,Do not recommend this film. The dialogue was disappointing. 'His Wife' missed the mark.,2.6,negative,-0.7587,negative
559,His Wife,"Some good parts, some bad. The character development was inconsistent. 'His Wife' missed the mark.",5.1,neutral,-0.4215,negative
559,His Wife,Waste of time and money. The acting was horrible.,3.7,negative,-0.743,negative
559,His Wife,Watchable but forgettable. The atmosphere was ordinary. 'His Wife' missed the mark.,5.6,neutral,-0.4215,negative
560,The House of Fear,A must-watch movie! The dialogue was superb. 'The House of Fear' is definitely worth your time.,7.8,positive,0.6996,positive
561,The House of Tears,I couldn't finish watching this film. The plot was awful. 'The House of Tears' missed the mark.,3.9,negative,-0.7269,negative
561,The House of Tears,It had its moments. The music was satisfactory. 'The House of Tears' missed the mark.,4.3,neutral,-0.1531,negative
561,The House of Tears,Highly recommend this movie! The dialogue was brilliant. 'The House of Tears' is definitely worth your time.,8.7,positive,0.862,positive
561,The House of Tears,It was an alright film. The cinematography was acceptable. 'The House of Tears' missed the mark.,6.6,neutral,0.0516,positive
563,The House of the Lost Court,This movie is a masterpiece. The character development was exceptional. 'The House of the Lost Court' is definitely worth your time.,7.3,positive,0.7506,positive
563,The House of the Lost Court,This film deserves all the praise. The production value was magnificent. 'The House of the Lost Court' is definitely worth your time.,8.6,positive,0.9042,positive
564,The Hypocrites,This movie was okay. The acting was decent. 'The Hypocrites' missed the mark.,6.8,neutral,-0.0772,negative
565,The Immigrant,Amazing film from start to finish. The special effects was perfect. 'The Immigrant' is definitely worth your time.,10.0,positive,0.93,positive
565,The Immigrant,Incredible storytelling and The special effects was top-notch. 'The Immigrant' is definitely worth your time.,7.4,positive,0.743,positive
565,The Immigrant,Incredible storytelling and The plot was top-notch. 'The Immigrant' is definitely worth your time.,7.1,positive,0.5574,positive
565,The Immigrant,I couldn't finish watching this film. The story was awful. 'The Immigrant' missed the mark.,3.4,negative,-0.6369,negative
567,Inspiration,"Some good parts, some bad. The atmosphere was inconsistent. 'Inspiration' missed the mark.",7.0,neutral,0.1531,positive
571,Jane,It had its moments. The production value was satisfactory. 'Jane' missed the mark.,4.4,neutral,0.4019,positive
571,Jane,It was an alright film. The special effects was acceptable. 'Jane' missed the mark.,4.9,neutral,0.5859,positive
571,Jane,Very disappointed with this movie. The atmosphere was terrible. 'Jane' missed the mark.,3.6,negative,-0.8268,negative
574,Jordan Is a Hard Road,Amazing film from start to finish. The story was perfect. 'Jordan Is a Hard Road' is definitely worth your time.,7.6,positive,0.8934,positive
575,Judge Not,This movie is a masterpiece. The pacing was exceptional. 'Judge Not' is definitely worth your time.,10.0,positive,0.2905,positive
575,Judge Not,Highly recommend this movie! The atmosphere was brilliant. 'Judge Not' is definitely worth your time.,10.0,positive,0.6074,positive
578,Kilmeny,Could have been better. The acting was fair. 'Kilmeny' missed the mark.,5.6,neutral,0.4588,positive
579,Kindling,This film deserves all the praise. The atmosphere was magnificent. 'Kindling' is definitely worth your time.,10.0,positive,0.9022,positive
580,The Kreutzer Sonata,An average viewing experience. The atmosphere was reasonable. 'The Kreutzer Sonata' missed the mark.,6.9,neutral,-0.296,negative
580,The Kreutzer Sonata,Watchable but forgettable. The screenplay was ordinary. 'The Kreutzer Sonata' missed the mark.,4.8,neutral,-0.4215,negative
580,The Kreutzer Sonata,It was an alright film. The performances was acceptable. 'The Kreutzer Sonata' missed the mark.,5.6,neutral,0.2732,positive
580,The Kreutzer Sonata,This movie was okay. The production value was decent. 'The Kreutzer Sonata' missed the mark.,6.1,neutral,0.2732,positive
580,The Kreutzer Sonata,Highly recommend this movie! The music was brilliant. 'The Kreutzer Sonata' is definitely worth your time.,7.9,positive,0.8881,positive
580,The Kreutzer Sonata,This movie was okay. The plot was decent. 'The Kreutzer Sonata' missed the mark.,6.1,neutral,-0.0772,negative
580,The Kreutzer Sonata,This movie is a masterpiece. The dialogue was exceptional. 'The Kreutzer Sonata' is definitely worth your time.,7.4,positive,0.8271,positive
580,The Kreutzer Sonata,Highly recommend this movie! The atmosphere was brilliant. 'The Kreutzer Sonata' is definitely worth your time.,10.0,positive,0.8881,positive
580,The Kreutzer Sonata,One of the best movies I've seen. The music was outstanding. 'The Kreutzer Sonata' is definitely worth your time.,7.4,positive,0.9153,positive
580,The Kreutzer Sonata,Thoroughly enjoyed this film. The pacing was wonderful. 'The Kreutzer Sonata' is definitely worth your time.,9.1,positive,0.8977,positive
583,The Lily and the Rose,Terrible movie overall. The music was bad. 'The Lily and the Rose' missed the mark.,3.4,negative,-0.8316,negative
584,The Little Gypsy,Amazing film from start to finish. The screenplay was perfect. 'The Little Gypsy' is definitely worth your time.,8.2,positive,0.8965,positive
584,The Little Gypsy,Could have been better. The dialogue was fair. 'The Little Gypsy' missed the mark.,6.6,neutral,0.507,positive
584,The Little Gypsy,Amazing film from start to finish. The acting was perfect. 'The Little Gypsy' is definitely worth your time.,7.1,positive,0.8965,positive
584,The Little Gypsy,"Some good parts, some bad. The dialogue was inconsistent. 'The Little Gypsy' missed the mark.",6.5,neutral,-0.3657,negative
584,The Little Gypsy,Watchable but forgettable. The plot was ordinary. 'The Little Gypsy' missed the mark.,6.4,neutral,-0.3362,negative
584,The Little Gypsy,Watchable but forgettable. The screenplay was ordinary. 'The Little Gypsy' missed the mark.,6.3,neutral,-0.3362,negative
584,The Little Gypsy,Incredible storytelling and The character development was top-notch. 'The Little Gypsy' is definitely worth your time.,8.8,positive,0.5165,positive
584,The Little Gypsy,A must-watch movie! The character development was superb. 'The Little Gypsy' is definitely worth your time.,7.6,positive,0.8284,positive
584,The Little Gypsy,"Not bad, not great. The music was average. 'The Little Gypsy' missed the mark.",5.8,neutral,0.5612,positive
584,The Little Gypsy,Watchable but forgettable. The music was ordinary. 'The Little Gypsy' missed the mark.,6.4,neutral,-0.3362,negative
584,The Little Gypsy,Incredible storytelling and The production value was top-notch. 'The Little Gypsy' is definitely worth your time.,7.6,positive,0.6943,positive
584,The Little Gypsy,Thoroughly enjoyed this film. The screenplay was wonderful. 'The Little Gypsy' is definitely worth your time.,9.4,positive,0.8917,positive
584,The Little Gypsy,Incredible storytelling and The atmosphere was top-notch. 'The Little Gypsy' is definitely worth your time.,8.1,positive,0.5165,positive
584,The Little Gypsy,Amazing film from start to finish. The cinematography was perfect. 'The Little Gypsy' is definitely worth your time.,7.1,positive,0.8965,positive
584,The Little Gypsy,Amazing film from start to finish. The pacing was perfect. 'The Little Gypsy' is definitely worth your time.,8.8,positive,0.8965,positive
586,Lord John in New York,This movie was okay. The dialogue was decent. 'Lord John in New York' missed the mark.,6.5,neutral,-0.0772,negative
587,The Love Route,This movie was absolutely fantastic! The direction was incredible. 'The Love Route' is definitely worth your time.,8.5,positive,0.9226,positive
588,Lydia Gilmore,I expected much better. The acting was weak. 'Lydia Gilmore' missed the mark.,2.6,negative,-0.296,negative
589,Madame Butterfly,Neither impressed nor disappointed. The pacing was moderate. 'Madame Butterfly' missed the mark.,6.9,neutral,-0.7099,negative
590,The Majesty of the Law,I loved every minute of this film. The special effects exceeded all expectations. 'The Majesty of the Law' is definitely worth your time.,10.0,positive,0.8807,positive
594,Martyrs of the Alamo,I loved every minute of this film. The performances exceeded all expectations. 'Martyrs of the Alamo' is definitely worth your time.,8.5,positive,0.8176,positive
599,Mignon,Do not recommend this film. The music was disappointing. 'Mignon' missed the mark.,3.6,negative,-0.7587,negative
600,Mistress Nell,An average viewing experience. The story was reasonable. 'Mistress Nell' missed the mark.,6.9,neutral,-0.296,negative
600,Mistress Nell,Amazing film from start to finish. The production value was perfect. 'Mistress Nell' is definitely worth your time.,9.9,positive,0.926,positive
602,The Moonstone,"Not bad, not great. The performances was average. 'The Moonstone' missed the mark.",7.0,neutral,0.5183,positive
602,The Moonstone,This movie is a masterpiece. The production value was exceptional. 'The Moonstone' is definitely worth your time.,7.3,positive,0.8779,positive
602,The Moonstone,Watchable but forgettable. The atmosphere was ordinary. 'The Moonstone' missed the mark.,6.8,neutral,-0.4215,negative
602,The Moonstone,It had its moments. The special effects was satisfactory. 'The Moonstone' missed the mark.,6.1,neutral,0.4588,positive
602,The Moonstone,Neither impressed nor disappointed. The atmosphere was moderate. 'The Moonstone' missed the mark.,4.7,neutral,-0.7099,negative
602,The Moonstone,Watchable but forgettable. The performances was ordinary. 'The Moonstone' missed the mark.,5.5,neutral,-0.4215,negative
602,The Moonstone,Terrible movie overall. The production value was bad. 'The Moonstone' missed the mark.,3.6,negative,-0.7506,negative
602,The Moonstone,An average viewing experience. The plot was reasonable. 'The Moonstone' missed the mark.,6.8,neutral,-0.296,negative
602,The Moonstone,This movie is a masterpiece. The direction was exceptional. 'The Moonstone' is definitely worth your time.,7.7,positive,0.8271,positive
602,The Moonstone,I loved every minute of this film. The character development exceeded all expectations. 'The Moonstone' is definitely worth your time.,7.8,positive,0.8176,positive
604,The Moth and the Flame,Highly recommend this movie! The plot was brilliant. 'The Moth and the Flame' is definitely worth your time.,8.6,positive,0.8881,positive
604,The Moth and the Flame,One of the best movies I've seen. The character development was outstanding. 'The Moth and the Flame' is definitely worth your time.,9.7,positive,0.9153,positive
605,Mr. Grex of Monte Carlo,This movie was okay. The acting was decent. 'Mr. Grex of Monte Carlo' missed the mark.,5.4,neutral,-0.0772,negative
605,Mr. Grex of Monte Carlo,"Not bad, not great. The direction was average. 'Mr. Grex of Monte Carlo' missed the mark.",5.6,neutral,0.5183,positive
608,The Mystery of Room 13,"Some good parts, some bad. The production value was inconsistent. 'The Mystery of Room 13' missed the mark.",6.0,neutral,-0.1027,negative
608,The Mystery of Room 13,Incredible storytelling and The story was top-notch. 'The Mystery of Room 13' is definitely worth your time.,8.3,positive,0.5574,positive
612,The Old Homestead,This movie is a masterpiece. The performances was exceptional. 'The Old Homestead' is definitely worth your time.,8.2,positive,0.8271,positive
612,The Old Homestead,This film deserves all the praise. The cinematography was magnificent. 'The Old Homestead' is definitely worth your time.,8.1,positive,0.9022,positive
612,The Old Homestead,"Some good parts, some bad. The dialogue was inconsistent. 'The Old Homestead' missed the mark.",6.7,neutral,-0.4215,negative
612,The Old Homestead,A must-watch movie! The atmosphere was superb. 'The Old Homestead' is definitely worth your time.,8.6,positive,0.8398,positive
613,On Dangerous Paths,A must-watch movie! The atmosphere was superb. 'On Dangerous Paths' is definitely worth your time.,8.4,positive,0.7088,positive
614,On the Night Stage,Amazing film from start to finish. The cinematography was perfect. 'On the Night Stage' is definitely worth your time.,8.3,positive,0.9022,positive
614,On the Night Stage,It had its moments. The performances was satisfactory. 'On the Night Stage' missed the mark.,4.3,neutral,0.0772,positive
614,On the Night Stage,It had its moments. The direction was satisfactory. 'On the Night Stage' missed the mark.,6.5,neutral,0.0772,positive
614,On the Night Stage,Mixed feelings about this movie. The direction was hit or miss. 'On the Night Stage' missed the mark.,6.1,neutral,-0.4215,negative
614,On the Night Stage,Could have been better. The dialogue was fair. 'On the Night Stage' missed the mark.,5.9,neutral,0.4588,positive
619,The Penitentes,"Not bad, not great. The production value was average. 'The Penitentes' missed the mark.",4.5,neutral,0.6954,positive
620,Pennington's Choice,It was an alright film. The story was acceptable. 'Pennington's Choice' missed the mark.,6.1,neutral,0.2732,positive
621,The Plunderer,"Some good parts, some bad. The special effects was inconsistent. 'The Plunderer' missed the mark.",4.5,neutral,-0.0258,neutral
621,The Plunderer,Watchable but forgettable. The dialogue was ordinary. 'The Plunderer' missed the mark.,4.1,neutral,-0.4215,negative
621,The Plunderer,Incredible storytelling and The music was top-notch. 'The Plunderer' is definitely worth your time.,9.0,positive,0.5574,positive
621,The Plunderer,"Some good parts, some bad. The dialogue was inconsistent. 'The Plunderer' missed the mark.",4.9,neutral,-0.4215,negative
624,The Pretty Sister of Jose,"Some good parts, some bad. The atmosphere was inconsistent. 'The Pretty Sister of Jose' missed the mark.",5.6,neutral,0.1027,positive
625,The Prince and the Pauper,Amazing film from start to finish. The screenplay was perfect. 'The Prince and the Pauper' is definitely worth your time.,7.9,positive,0.9022,positive
626,The Puppet Crown,Terrible movie overall. The screenplay was bad. 'The Puppet Crown' missed the mark.,2.6,negative,-0.8316,negative
626,The Puppet Crown,Do not recommend this film. The direction was disappointing. 'The Puppet Crown' missed the mark.,3.6,negative,-0.7587,negative
626,The Puppet Crown,Could have been better. The acting was fair. 'The Puppet Crown' missed the mark.,6.0,neutral,0.4588,positive
626,The Puppet Crown,This movie was okay. The special effects was decent. 'The Puppet Crown' missed the mark.,6.4,neutral,0.34,positive
626,The Puppet Crown,Mixed feelings about this movie. The acting was hit or miss. 'The Puppet Crown' missed the mark.,5.2,neutral,-0.4215,negative
626,The Puppet Crown,Do not recommend this film. The atmosphere was disappointing.,1.0,negative,-0.6497,negative
626,The Puppet Crown,Amazing film from start to finish. The performances was perfect. 'The Puppet Crown' is definitely worth your time.,8.9,positive,0.9022,positive
626,The Puppet Crown,Watchable but forgettable. The acting was ordinary. 'The Puppet Crown' missed the mark.,5.1,neutral,-0.4215,negative
626,The Puppet Crown,"Not bad, not great. The direction was average. 'The Puppet Crown' missed the mark.",4.1,neutral,0.5183,positive
626,The Puppet Crown,Could have been better. The direction was fair. 'The Puppet Crown' missed the mark.,6.2,neutral,0.4588,positive
626,The Puppet Crown,"Some good parts, some bad. The pacing was inconsistent. 'The Puppet Crown' missed the mark.",4.1,neutral,-0.4215,negative
626,The Puppet Crown,One of the worst movies I've seen. The story was poor. 'The Puppet Crown' missed the mark.,2.5,negative,-0.8555,negative
626,The Puppet Crown,Neither impressed nor disappointed. The direction was moderate. 'The Puppet Crown' missed the mark.,4.8,neutral,-0.7099,negative
626,The Puppet Crown,Failed to deliver on all fronts. The atmosphere was lacking. 'The Puppet Crown' missed the mark.,2.5,negative,-0.6705,negative
626,The Puppet Crown,"Some good parts, some bad. The cinematography was inconsistent. 'The Puppet Crown' missed the mark.",6.9,neutral,-0.4215,negative
626,The Puppet Crown,It had its moments. The character development was satisfactory. 'The Puppet Crown' missed the mark.,4.1,neutral,0.0772,positive
626,The Puppet Crown,Failed to deliver on all fronts. The special effects was lacking. 'The Puppet Crown' missed the mark.,3.7,negative,-0.4215,negative
626,The Puppet Crown,It had its moments. The cinematography was satisfactory. 'The Puppet Crown' missed the mark.,4.4,neutral,0.0772,positive
626,The Puppet Crown,Waste of time and money. The plot was horrible. 'The Puppet Crown' missed the mark.,2.7,negative,-0.8176,negative
626,The Puppet Crown,An average viewing experience. The screenplay was reasonable. 'The Puppet Crown' missed the mark.,6.4,neutral,-0.296,negative
626,The Puppet Crown,An average viewing experience. The plot was reasonable. 'The Puppet Crown' missed the mark.,5.6,neutral,-0.296,negative
626,The Puppet Crown,This movie was okay. The pacing was decent. 'The Puppet Crown' missed the mark.,5.9,neutral,-0.0772,negative
627,The Rack,A must-watch movie! The screenplay was superb. 'The Rack' is definitely worth your time.,8.4,positive,0.8398,positive
627,The Rack,This movie was absolutely fantastic! The performances was incredible. 'The Rack' is definitely worth your time.,7.3,positive,0.831,positive
627,The Rack,One of the best movies I've seen. The production value was outstanding. 'The Rack' is definitely worth your time.,8.5,positive,0.9349,positive
627,The Rack,I loved every minute of this film. The cinematography exceeded all expectations. 'The Rack' is definitely worth your time.,10.0,positive,0.8176,positive
627,The Rack,Highly recommend this movie! The acting was brilliant. 'The Rack' is definitely worth your time.,8.8,positive,0.8881,positive
627,The Rack,I loved every minute of this film. The story exceeded all expectations. 'The Rack' is definitely worth your time.,9.7,positive,0.8176,positive
627,The Rack,I loved every minute of this film. The production value exceeded all expectations. 'The Rack' is definitely worth your time.,9.2,positive,0.872,positive
627,The Rack,One of the best movies I've seen. The dialogue was outstanding. 'The Rack' is definitely worth your time.,9.3,positive,0.9153,positive
627,The Rack,Thoroughly enjoyed this film. The dialogue was wonderful. 'The Rack' is definitely worth your time.,9.7,positive,0.8977,positive
627,The Rack,I loved every minute of this film. The special effects exceeded all expectations. 'The Rack' is definitely worth your time.,10.0,positive,0.8807,positive
627,The Rack,One of the best movies I've seen. The music was outstanding. 'The Rack' is definitely worth your time.,9.9,positive,0.9153,positive
627,The Rack,Amazing film from start to finish. The character development was perfect. 'The Rack' is definitely worth your time.,8.6,positive,0.9022,positive
627,The Rack,Highly recommend this movie! The special effects was brilliant. 'The Rack' is definitely worth your time.,9.3,positive,0.9214,positive
627,The Rack,Thoroughly enjoyed this film. The special effects was wonderful. 'The Rack' is definitely worth your time.,9.7,positive,0.9273,positive
631,Regeneration,This movie was okay. The cinematography was decent. 'Regeneration' missed the mark.,5.9,neutral,-0.0772,negative
632,A Royal Family,An average viewing experience. The special effects was reasonable. 'A Royal Family' missed the mark.,4.7,neutral,0.128,positive
632,A Royal Family,Failed to deliver on all fronts. The special effects was lacking.,3.9,negative,-0.1531,negative
632,A Royal Family,Not worth watching. The special effects was mediocre at best. 'A Royal Family' missed the mark.,3.7,negative,0.6167,positive
634,The Running Fight,Watchable but forgettable. The cinematography was ordinary. 'The Running Fight' missed the mark.,4.9,neutral,-0.7351,negative
634,The Running Fight,Terrible movie overall. The pacing was bad. 'The Running Fight' missed the mark.,3.3,negative,-0.886,negative
634,The Running Fight,Neither impressed nor disappointed. The story was moderate. 'The Running Fight' missed the mark.,7.0,neutral,-0.8178,negative
634,The Running Fight,An average viewing experience. The cinematography was reasonable. 'The Running Fight' missed the mark.,5.8,neutral,-0.5859,negative
634,The Running Fight,Mixed feelings about this movie. The atmosphere was hit or miss. 'The Running Fight' missed the mark.,4.4,neutral,-0.6597,negative
636,Salvation Nell,This movie is a masterpiece. The plot was exceptional. 'Salvation Nell' is definitely worth your time.,7.1,positive,0.8271,positive
639,The Second in Command,Could have been better. The special effects was fair. 'The Second in Command' missed the mark.,5.9,neutral,0.6908,positive
639,The Second in Command,"Some good parts, some bad. The performances was inconsistent. 'The Second in Command' missed the mark.",4.8,neutral,-0.4215,negative
639,The Second in Command,An average viewing experience. The atmosphere was reasonable. 'The Second in Command' missed the mark.,6.1,neutral,-0.296,negative
639,The Second in Command,It was an alright film. The music was acceptable. 'The Second in Command' missed the mark.,6.5,neutral,0.2732,positive
640,The Secret Orchard,One of the worst movies I've seen. The dialogue was poor. 'The Secret Orchard' missed the mark.,2.4,negative,-0.8555,negative
643,The Shooting of Dan McGrew,This movie was okay. The performances was decent. 'The Shooting of Dan McGrew' missed the mark.,6.3,neutral,-0.0772,negative
643,The Shooting of Dan McGrew,Thoroughly enjoyed this film. The production value was wonderful. 'The Shooting of Dan McGrew' is definitely worth your time.,7.6,positive,0.923,positive
644,Should a Wife Forgive?,Incredible storytelling and The plot was top-notch. 'Should a Wife Forgive?' is definitely worth your time.,7.3,positive,0.6908,positive
644,Should a Wife Forgive?,One of the best movies I've seen. The acting was outstanding. 'Should a Wife Forgive?' is definitely worth your time.,9.4,positive,0.9313,positive
644,Should a Wife Forgive?,"Not bad, not great. The direction was average. 'Should a Wife Forgive?' missed the mark.",6.3,neutral,0.6649,positive
644,Should a Wife Forgive?,Highly recommend this movie! The screenplay was brilliant. 'Should a Wife Forgive?' is definitely worth your time.,7.5,positive,0.9115,positive
644,Should a Wife Forgive?,"Some good parts, some bad. The cinematography was inconsistent. 'Should a Wife Forgive?' missed the mark.",5.1,neutral,-0.1779,negative
644,Should a Wife Forgive?,It had its moments. The production value was satisfactory. 'Should a Wife Forgive?' missed the mark.,7.0,neutral,0.5859,positive
644,Should a Wife Forgive?,Amazing film from start to finish. The production value was perfect. 'Should a Wife Forgive?' is definitely worth your time.,8.1,positive,0.9393,positive
644,Should a Wife Forgive?,Highly recommend this movie! The performances was brilliant. 'Should a Wife Forgive?' is definitely worth your time.,7.5,positive,0.9115,positive
644,Should a Wife Forgive?,This movie is a masterpiece. The plot was exceptional. 'Should a Wife Forgive?' is definitely worth your time.,7.1,positive,0.8689,positive
645,The Silent Voice,Incredible storytelling and The atmosphere was top-notch. 'The Silent Voice' is definitely worth your time.,10.0,positive,0.5574,positive
646,Sin,This movie was okay. The production value was decent. 'Sin' missed the mark.,4.7,neutral,-0.3612,negative
646,Sin,Thoroughly enjoyed this film. The atmosphere was wonderful. 'Sin' is definitely worth your time.,8.3,positive,0.807,positive
648,Snobs,One of the best movies I've seen. The character development was outstanding. 'Snobs' is definitely worth your time.,8.6,positive,0.886,positive
649,Sold,This movie is a masterpiece. The plot was exceptional. 'Sold' is definitely worth your time.,8.9,positive,0.8387,positive
649,Sold,This movie was absolutely fantastic! The cinematography was incredible. 'Sold' is definitely worth your time.,7.1,positive,0.8422,positive
649,Sold,A must-watch movie! The production value was superb. 'Sold' is definitely worth your time.,7.6,positive,0.8858,positive
649,Sold,Mixed feelings about this movie. The performances was hit or miss. 'Sold' missed the mark.,7.0,neutral,-0.4215,negative
649,Sold,One of the best movies I've seen. The dialogue was outstanding. 'Sold' is definitely worth your time.,7.2,positive,0.9153,positive
649,Sold,Neither impressed nor disappointed. The character development was moderate. 'Sold' missed the mark.,6.3,neutral,-0.7099,negative
649,Sold,"Some good parts, some bad. The story was inconsistent. 'Sold' missed the mark.",5.1,neutral,-0.4215,negative
